tipo,iter,tiempo_ms,gflops,gbps_estimado
iteracion,579,3508.366000,313.397071,1253.597847
iteracion,580,3496.906100,314.424121,1257.706081
iteracion,581,3502.751800,313.899383,1255.607110
iteracion,582,3499.899600,314.155191,1256.630352
iteracion,583,3502.485300,313.923267,1255.702648
iteracion,584,3504.343000,313.756852,1255.036983
iteracion,585,3500.745800,314.079254,1256.326599
iteracion,586,3503.157800,313.863003,1255.461591
iteracion,587,3503.441200,313.837614,1255.360034
iteracion,588,3504.219800,313.767883,1255.081107
iteracion,589,3500.071800,314.139735,1256.568527
iteracion,590,3494.644600,314.627596,1258.519984
iteracion,591,3505.747500,313.631152,1254.534180
iteracion,592,3502.790300,313.895933,1255.593310
iteracion,593,3505.776200,313.628585,1254.523910
iteracion,594,3509.536700,313.292529,1253.179676
iteracion,595,3502.730500,313.901292,1255.614746
iteracion,596,3503.485700,313.833628,1255.344089
iteracion,597,3510.873200,313.173266,1252.702623
iteracion,598,3505.826800,313.624058,1254.505803
iteracion,599,3499.572400,314.184564,1256.747843
iteracion,600,3495.850900,314.519028,1258.085711
iteracion,601,3499.509400,314.190220,1256.770468
iteracion,602,3501.954700,313.970831,1255.892906
iteracion,603,3508.533000,313.382154,1253.538178
iteracion,604,3504.015700,313.786159,1255.154212
iteracion,605,3502.090400,313.958665,1255.844242
iteracion,606,3504.984300,313.699444,1254.807351
iteracion,607,3510.162000,313.236719,1252.956435
iteracion,608,3503.841300,313.801777,1255.216686
iteracion,609,3504.248600,313.765304,1255.070792
iteracion,610,3500.219600,314.126470,1256.515467
iteracion,611,3501.164200,314.041720,1256.176464
iteracion,612,3494.799800,314.613623,1258.464094
iteracion,613,3506.600300,313.554878,1254.229079
iteracion,614,3505.202800,313.679890,1254.729132
iteracion,615,3499.756400,314.168045,1256.681769
iteracion,616,3503.128400,313.865637,1255.472128
iteracion,617,3505.201900,313.679970,1254.729454
iteracion,618,3502.957300,313.880968,1255.533450
iteracion,619,3492.388500,314.830847,1259.332994
iteracion,620,3504.672000,313.727398,1254.919167
iteracion,621,3509.448000,313.300447,1253.211350
iteracion,622,3502.726400,313.901659,1255.616215
iteracion,623,3501.691300,313.994448,1255.987375
iteracion,624,3492.967900,314.778624,1259.124101
iteracion,625,3509.343100,313.309812,1253.248810
iteracion,626,3495.015600,314.594197,1258.386390
iteracion,627,3500.223200,314.126147,1256.514175
iteracion,628,3502.488300,313.922998,1255.701572
iteracion,629,3499.687300,314.174249,1256.706582
iteracion,630,3503.714100,313.813170,1255.262256
iteracion,631,3507.303700,313.491993,1253.977540
iteracion,632,3494.452100,314.644928,1258.589312
iteracion,633,3501.195600,314.038904,1256.165198
iteracion,634,3511.517400,313.115814,1252.472810
iteracion,635,3501.354400,314.024661,1256.108226
iteracion,636,3500.219400,314.126488,1256.515539
iteracion,637,3497.769100,314.346544,1257.395768
iteracion,638,3495.954500,314.509708,1258.048429
iteracion,639,3503.783600,313.806945,1255.237357
iteracion,640,3511.470200,313.120022,1252.489645
iteracion,641,3501.603800,314.002295,1256.018761
iteracion,642,3497.482400,314.372312,1257.498841
iteracion,643,3500.975800,314.058620,1256.244064
iteracion,644,3500.217400,314.126668,1256.516257
iteracion,645,3497.763100,314.347083,1257.397925
iteracion,646,3506.396900,313.573066,1254.301835
iteracion,647,3506.576300,313.557024,1254.237664
iteracion,648,3493.947300,314.690387,1258.771151
iteracion,649,3506.660400,313.549504,1254.207583
iteracion,650,3495.125800,314.584278,1258.346714
iteracion,651,3504.138900,313.775127,1255.110083
iteracion,652,3500.978200,314.058405,1256.243202
iteracion,653,3489.388600,315.101513,1260.415669
iteracion,654,3499.567600,314.184995,1256.749567
iteracion,655,3503.661400,313.817890,1255.281137
iteracion,656,3503.271100,313.852852,1255.420988
iteracion,657,3502.816100,313.893621,1255.584062
iteracion,658,3500.539100,314.097799,1256.400783
iteracion,659,3500.165700,314.131307,1256.534816
iteracion,660,3504.512300,313.741695,1254.976353
iteracion,661,3505.285700,313.672471,1254.699457
iteracion,662,3497.471800,314.373265,1257.502652
iteracion,663,3497.069500,314.409430,1257.647315
iteracion,664,3500.062000,314.140615,1256.572045
iteracion,665,3507.481900,313.476066,1253.913831
iteracion,666,3498.676600,314.265007,1257.069620
iteracion,667,3495.893600,314.515187,1258.070344
iteracion,668,3505.800900,313.626375,1254.515071
iteracion,669,3507.131500,313.507386,1254.039110
iteracion,670,3499.606600,314.181493,1256.735562
iteracion,671,3510.535900,313.203357,1252.822985
iteracion,672,3493.986600,314.686847,1258.756993
iteracion,673,3499.368900,314.202835,1256.820927
iteracion,674,3505.967000,313.611517,1254.455637
iteracion,675,3505.810300,313.625534,1254.511707
iteracion,676,3498.408700,314.289073,1257.165884
iteracion,677,3497.324500,314.386505,1257.555616
iteracion,678,3506.253500,313.585891,1254.353134
iteracion,679,3505.858600,313.621213,1254.494424
iteracion,680,3495.730600,314.529852,1258.129006
iteracion,681,3499.797700,314.164338,1256.666940
iteracion,682,3503.936500,313.793252,1255.182583
iteracion,683,3501.057400,314.051300,1256.214784
iteracion,684,3500.642100,314.088558,1256.363816
iteracion,685,3505.467600,313.656195,1254.634351
iteracion,686,3495.962500,314.508988,1258.045550
iteracion,687,3496.953100,314.419895,1257.689177
iteracion,688,3498.075300,314.319028,1257.285704
iteracion,689,3500.525200,314.099047,1256.405772
iteracion,690,3497.555000,314.365786,1257.472739
iteracion,691,3502.554900,313.917029,1255.677696
iteracion,692,3500.825400,314.072112,1256.298033
iteracion,693,3503.279700,313.852082,1255.417906
iteracion,694,3498.831800,314.251067,1257.013860
iteracion,695,3502.812800,313.893916,1255.585244
iteracion,696,3496.761200,314.437151,1257.758198
iteracion,697,3493.792200,314.704357,1258.827032
iteracion,698,3497.557300,314.365580,1257.471912
iteracion,699,3503.236200,313.855979,1255.433495
iteracion,700,3504.209300,313.768823,1255.084868
iteracion,701,3510.219000,313.231632,1252.936089
iteracion,702,3494.327800,314.656120,1258.634083
iteracion,703,3501.132500,314.044564,1256.187838
iteracion,704,3503.103000,313.867913,1255.481231
iteracion,705,3506.560300,313.558454,1254.243386
iteracion,706,3499.672500,314.175577,1256.711897
iteracion,707,3499.978100,314.148145,1256.602167
iteracion,708,3497.790100,314.344657,1257.388219
iteracion,709,3502.668000,313.906893,1255.637150
iteracion,710,3498.411900,314.288786,1257.164734
iteracion,711,3499.862600,314.158512,1256.643637
iteracion,712,3496.810100,314.432753,1257.740609
iteracion,713,3504.754600,313.720004,1254.889591
iteracion,714,3506.923600,313.525971,1254.113453
iteracion,715,3506.792600,313.537683,1254.160302
iteracion,716,3499.062900,314.230312,1256.930839
iteracion,717,3503.704100,313.814065,1255.265839
iteracion,718,3507.282300,313.493906,1253.985191
iteracion,719,3505.216300,313.678682,1254.724299
iteracion,720,3503.385600,313.842595,1255.379957
iteracion,721,3510.271400,313.226957,1252.917386
iteracion,722,3499.352500,314.204307,1256.826817
iteracion,723,3502.004500,313.966366,1255.875047
iteracion,724,3503.789000,313.806461,1255.235422
iteracion,725,3515.711500,312.742279,1250.978661
iteracion,726,3507.681500,313.458228,1253.842478
iteracion,727,3504.976900,313.700107,1254.810000
iteracion,728,3497.350500,314.384168,1257.546267
iteracion,729,3505.726300,313.633049,1254.541767
iteracion,730,3498.443500,314.285947,1257.153379
iteracion,731,3505.159900,313.683729,1254.744488
iteracion,732,3509.351200,313.309089,1253.245918
iteracion,733,3502.103600,313.957482,1255.839509
iteracion,734,3502.677900,313.906005,1255.633601
iteracion,735,3505.377400,313.664266,1254.666635
iteracion,736,3501.020100,314.054646,1256.228168
iteracion,737,3507.403400,313.483082,1253.941895
iteracion,738,3527.826800,311.668256,1246.682537
iteracion,739,3498.752500,314.258190,1257.042350
iteracion,740,3503.472700,313.834792,1255.348747
iteracion,741,3493.946400,314.690468,1258.771476
iteracion,742,3501.946800,313.971539,1255.895739
iteracion,743,3500.435500,314.107095,1256.437968
iteracion,744,3498.671500,314.265466,1257.071453
iteracion,745,3501.053200,314.051677,1256.216291
iteracion,746,3505.376300,313.664364,1254.667028
iteracion,747,3502.396800,313.931199,1255.734378
iteracion,748,3504.089400,313.779559,1255.127813
iteracion,749,3498.956300,314.239886,1256.969133
iteracion,750,3504.550300,313.738293,1254.962745
iteracion,751,3500.583000,314.093860,1256.385027
iteracion,752,3502.360000,313.934498,1255.747572
iteracion,753,3500.488500,314.102340,1256.418944
iteracion,754,3502.355700,313.934883,1255.749114
iteracion,755,3507.789700,313.448559,1253.803803
iteracion,756,3535.879700,310.958438,1243.843241
iteracion,757,3540.188700,310.579950,1242.329276
iteracion,758,3517.885900,312.548974,1250.205433
iteracion,759,3503.364100,313.844521,1255.387662
iteracion,760,3497.809300,314.342931,1257.381317
iteracion,761,3499.947900,314.150856,1256.613010
iteracion,762,3499.155600,314.221988,1256.897540
iteracion,763,3502.492100,313.922657,1255.700210
iteracion,764,3507.944500,313.434727,1253.748475
iteracion,765,3504.517800,313.741202,1254.974384
iteracion,766,3499.654200,314.177220,1256.718468
iteracion,767,3506.851900,313.532382,1254.139094
iteracion,768,3498.628300,314.269346,1257.086975
iteracion,769,3507.764600,313.450802,1253.812775
iteracion,770,3504.300400,313.760666,1255.052240
iteracion,771,3507.215700,313.499859,1254.009004
iteracion,772,3499.274100,314.211347,1256.854976
iteracion,773,3518.435800,312.500125,1250.010037
iteracion,774,3582.188300,306.938535,1227.763506
iteracion,775,3550.325400,309.693198,1238.782244
iteracion,776,3545.983500,310.072404,1240.299078
iteracion,777,3509.829100,313.266429,1253.075275
iteracion,778,3501.147300,314.043236,1256.182528
iteracion,779,3506.636400,313.551650,1254.216167
iteracion,780,3510.302000,313.224226,1252.906464
iteracion,781,3511.990400,313.073643,1252.304125
iteracion,782,3498.553300,314.276083,1257.113924
iteracion,783,3501.749700,313.989212,1255.966429
iteracion,784,3504.182700,313.771205,1255.094395
iteracion,785,3506.348100,313.577431,1254.319292
iteracion,786,3499.110000,314.226083,1256.913920
iteracion,787,3507.347200,313.488105,1253.961987
iteracion,788,3511.137400,313.149701,1252.608361
iteracion,789,3506.340800,313.578083,1254.321903
iteracion,790,3555.110100,309.276393,1237.115010
iteracion,791,3511.334800,313.132097,1252.537942
iteracion,792,3496.135200,314.493452,1257.983406
iteracion,793,3491.177000,314.940098,1259.770005
iteracion,794,3495.176600,314.579706,1258.328425
iteracion,795,3497.709900,314.351864,1257.417050
iteracion,796,3490.678500,314.985075,1259.949911
iteracion,797,3496.252600,314.482892,1257.941164
iteracion,798,3490.231700,315.025397,1260.111203
iteracion,799,3487.671800,315.256621,1261.036106
iteracion,800,3496.762000,314.437079,1257.757910
iteracion,801,3499.695000,314.173557,1256.703817
iteracion,802,3497.012900,314.414519,1257.667670
iteracion,803,3498.719700,314.261136,1257.054135
iteracion,804,3499.484900,314.192420,1256.779266
iteracion,805,3492.981000,314.777443,1259.119378
iteracion,806,3486.273500,315.383067,1261.541892
iteracion,807,3490.771500,314.976683,1259.916344
iteracion,808,3490.540500,314.997528,1259.999724
iteracion,809,3494.722200,314.620609,1258.492039
iteracion,810,3493.628400,314.719112,1258.886053
iteracion,811,3497.690800,314.353581,1257.423917
iteracion,812,3495.622300,314.539597,1258.167985
iteracion,813,3487.587600,315.264232,1261.066551
iteracion,814,3497.231200,314.394893,1257.589165
iteracion,815,3490.463000,315.004522,1260.027700
iteracion,816,3492.241000,314.844144,1259.386184
iteracion,817,3493.497600,314.730895,1258.933186
iteracion,818,3496.417900,314.468024,1257.881692
iteracion,819,3500.990700,314.057283,1256.238717
iteracion,820,3496.170400,314.490286,1257.970740
iteracion,821,3497.925300,314.332507,1257.339619
iteracion,822,3487.545800,315.268011,1261.081665
iteracion,823,3497.191700,314.398444,1257.603369
iteracion,824,3493.885000,314.695998,1258.793597
iteracion,825,3492.797200,314.794007,1259.185637
iteracion,826,3493.913400,314.693440,1258.783365
iteracion,827,3492.175200,314.850076,1259.409913
iteracion,828,3495.279000,314.570490,1258.291560
iteracion,829,3503.006900,313.876524,1255.515673
iteracion,830,3517.978000,312.540791,1250.172703
iteracion,831,3499.182700,314.219554,1256.887806
iteracion,832,3491.892600,314.875557,1259.511838
iteracion,833,3497.137500,314.403316,1257.622860
iteracion,834,3499.604600,314.181673,1256.736280
iteracion,835,3489.815400,315.062977,1260.261521
iteracion,836,3505.207800,313.679442,1254.727342
iteracion,837,3499.400300,314.200015,1256.809650
iteracion,838,3496.038600,314.502142,1258.018165
iteracion,839,3491.913400,314.873682,1259.504335
iteracion,840,3493.430800,314.736914,1258.957259
iteracion,841,3490.861400,314.968571,1259.883897
iteracion,842,3496.291100,314.479429,1257.927312
iteracion,843,3492.352900,314.834056,1259.345831
iteracion,844,3491.589200,314.902918,1259.621282
iteracion,845,3492.304100,314.838455,1259.363429
iteracion,846,3497.089200,314.407659,1257.640230
iteracion,847,3499.484100,314.192491,1256.779554
iteracion,848,3493.510900,314.729697,1258.928394
iteracion,849,3490.607200,314.991509,1259.975647
iteracion,850,3499.110900,314.226002,1256.913596
iteracion,851,3499.443700,314.196119,1256.794063
iteracion,852,3495.285000,314.569950,1258.289400
iteracion,853,3494.286200,314.659866,1258.649067
iteracion,854,3498.898200,314.245104,1256.990005
iteracion,855,3490.562200,314.995569,1259.991891
iteracion,856,3497.737200,314.349411,1257.407236
iteracion,857,3497.629000,314.359135,1257.446134
iteracion,858,3498.897900,314.245131,1256.990113
iteracion,859,3494.903400,314.604297,1258.426790
iteracion,860,3499.438100,314.196621,1256.796074
iteracion,861,3489.016200,315.135145,1260.550199
iteracion,862,3487.921200,315.234079,1260.945937
iteracion,863,3501.532400,314.008697,1256.044372
iteracion,864,3491.577200,314.904000,1259.625611
iteracion,865,3489.372500,315.102967,1260.421484
iteracion,866,3495.060300,314.590174,1258.370296
iteracion,867,3489.404200,315.100104,1260.410034
iteracion,868,3491.158200,314.941794,1259.776789
iteracion,869,3501.294600,314.030024,1256.129680
iteracion,870,3491.134100,314.943968,1259.785485
iteracion,871,3489.982600,315.047882,1260.201144
iteracion,872,3492.468300,314.823653,1259.304219
iteracion,873,3488.322100,315.197851,1260.801021
iteracion,874,3495.889800,314.515528,1258.071712
iteracion,875,3504.103400,313.778306,1255.122798
iteracion,876,3489.686200,315.074641,1260.308181
iteracion,877,3487.915700,315.234576,1260.947925
iteracion,878,3498.165900,314.310887,1257.253141
iteracion,879,3492.303200,314.838536,1259.363753
iteracion,880,3498.868400,314.247780,1257.000711
iteracion,881,3493.820700,314.701790,1258.816763
iteracion,882,3491.545700,314.906841,1259.636976
iteracion,883,3489.705700,315.072881,1260.301138
iteracion,884,3492.534800,314.817658,1259.280241
iteracion,885,3500.222300,314.126228,1256.514498
iteracion,886,3493.267400,314.751636,1259.016148
iteracion,887,3499.482900,314.192599,1256.779985
iteracion,888,3495.043500,314.591686,1258.376345
iteracion,889,3498.987500,314.237084,1256.957924
iteracion,890,3490.789200,314.975086,1259.909955
iteracion,891,3498.962100,314.239365,1256.967049
iteracion,892,3490.783100,314.975636,1259.912157
iteracion,893,3487.718100,315.252436,1261.019366
iteracion,894,3489.566500,315.085449,1260.351412
iteracion,895,3503.299300,313.850326,1255.410882
iteracion,896,3494.972900,314.598041,1258.401765
iteracion,897,3493.291700,314.749446,1259.007390
iteracion,898,3499.624700,314.179868,1256.729062
iteracion,899,3494.800300,314.613578,1258.463914
iteracion,900,3502.142800,313.953968,1255.825452
iteracion,901,3498.412500,314.288732,1257.164518
iteracion,902,3489.857600,315.059167,1260.246282
iteracion,903,3494.190600,314.668475,1258.683503
iteracion,904,3499.214100,314.216734,1256.876527
iteracion,905,3491.916000,314.873447,1259.503397
iteracion,906,3487.691200,315.254868,1261.029092
iteracion,907,3493.262400,314.752086,1259.017950
iteracion,908,3505.621000,313.642470,1254.579450
iteracion,909,3504.770300,313.718599,1254.883969
iteracion,910,3493.624700,314.719445,1258.887386
iteracion,911,3492.779700,314.795585,1259.191945
iteracion,912,3491.884300,314.876306,1259.514831
iteracion,913,3491.222400,314.936003,1259.753623
iteracion,914,3484.625900,315.532186,1262.138373
iteracion,915,3500.682400,314.084942,1256.349352
iteracion,916,3494.340800,314.654949,1258.629400
iteracion,917,3500.448400,314.105938,1256.433337
iteracion,918,3500.099900,314.137213,1256.558439
iteracion,919,3497.872400,314.337260,1257.358635
iteracion,920,3490.392200,315.010911,1260.053259
iteracion,921,3495.732900,314.529645,1258.128178
iteracion,922,3494.406900,314.648997,1258.605592
iteracion,923,3493.763000,314.706987,1258.837553
iteracion,924,3494.350600,314.654067,1258.625870
iteracion,925,3493.485300,314.732004,1258.937619
iteracion,926,3496.964300,314.418888,1257.685149
iteracion,927,3498.357500,314.293673,1257.184283
iteracion,928,3494.875900,314.606773,1258.436692
iteracion,929,3495.706100,314.532056,1258.137824
iteracion,930,3484.680900,315.527206,1262.118453
iteracion,931,3486.687400,315.345628,1261.392136
iteracion,932,3496.380400,314.471397,1257.895184
iteracion,933,3506.606400,313.554332,1254.226897
iteracion,934,3495.588400,314.542647,1258.180187
iteracion,935,3495.153700,314.581767,1258.336669
iteracion,936,3496.639000,314.448139,1257.802154
iteracion,937,3492.820700,314.791889,1259.177165
iteracion,938,3490.743800,314.979182,1259.926342
iteracion,939,3490.479300,315.003051,1260.021816
iteracion,940,3490.644100,314.988179,1259.962328
iteracion,941,3494.189000,314.668619,1258.684080
iteracion,942,3499.158900,314.221691,1256.896355
iteracion,943,3499.003200,314.235674,1256.952284
iteracion,944,3493.912700,314.693503,1258.783617
iteracion,945,3499.882100,314.156762,1256.636635
iteracion,946,3495.219100,314.575881,1258.313124
iteracion,947,3488.899500,315.145686,1260.592363
iteracion,948,3494.486400,314.641839,1258.576959
iteracion,949,3496.340500,314.474985,1257.909539
iteracion,950,3494.881500,314.606269,1258.434675
iteracion,951,3497.040300,314.412055,1257.657816
iteracion,952,3493.454300,314.734796,1258.948790
iteracion,953,3496.393800,314.470191,1257.890363
iteracion,954,3611.071200,304.483508,1217.943325
iteracion,955,3562.790200,308.609704,1234.448233
iteracion,956,3533.796100,311.141785,1244.576637
iteracion,957,3511.307500,313.134531,1252.547681
iteracion,958,3510.179200,313.235184,1252.950295
iteracion,959,3496.669500,314.445397,1257.791183
iteracion,960,3502.544500,313.917961,1255.681424
iteracion,961,3502.757100,313.898908,1255.605210
iteracion,962,3507.260600,313.495846,1253.992950
iteracion,963,3503.172300,313.861704,1255.456395
iteracion,964,3508.976900,313.342510,1253.379601
iteracion,965,3507.389800,313.484298,1253.946757
iteracion,966,3510.589000,313.198619,1252.804035
iteracion,967,3508.709500,313.366389,1253.475121
iteracion,968,3502.979600,313.878970,1255.525458
iteracion,969,3508.627600,313.373704,1253.504380
iteracion,970,3508.517300,313.383556,1253.543788
iteracion,971,3500.834200,314.071323,1256.294876
iteracion,972,3506.367200,313.575722,1254.312459
iteracion,973,3501.685900,313.994932,1255.989312
iteracion,974,3502.634300,313.909913,1255.649231
iteracion,975,3503.158900,313.862905,1255.461197
iteracion,976,3511.370400,313.128922,1252.525244
iteracion,977,3501.991800,313.967505,1255.879601
iteracion,978,3504.339100,313.757201,1255.038380
iteracion,979,3498.863000,314.248265,1257.002651
iteracion,980,3502.186400,313.950059,1255.809818
iteracion,981,3502.682800,313.905566,1255.631845
iteracion,982,3509.352200,313.309000,1253.245561
iteracion,983,3495.045600,314.591497,1258.375589
iteracion,984,3506.699200,313.546034,1254.193706
iteracion,985,3503.353700,313.845453,1255.391388
iteracion,986,3509.046100,313.336330,1253.354883
iteracion,987,3507.015200,313.517782,1254.080697
iteracion,988,3507.446300,313.479248,1253.926558
iteracion,989,3513.130400,312.972051,1251.897756
iteracion,990,3504.642000,313.730084,1254.929909
iteracion,991,3504.995700,313.698424,1254.803270
iteracion,992,3496.027800,314.503113,1258.022052
iteracion,993,3509.604700,313.286459,1253.155395
iteracion,994,3511.808600,313.089850,1252.368955
iteracion,995,3501.940200,313.972131,1255.898106
iteracion,996,3506.662600,313.549307,1254.206796
iteracion,997,3509.485200,313.297126,1253.198066
iteracion,998,3507.963800,313.433003,1253.741577
iteracion,999,3501.140800,314.043819,1256.184860
iteracion,1000,3618.080100,303.893667,1215.583941
iteracion,1001,3609.080700,304.651439,1218.615052
iteracion,1002,3595.653100,305.789128,1223.165846
iteracion,1003,3658.585500,300.529160,1202.125812
iteracion,1004,3663.350900,300.138223,1200.562050
iteracion,1005,3673.012700,299.348714,1197.403991
iteracion,1006,3597.132700,305.663349,1222.662724
iteracion,1007,3650.003200,301.235798,1204.952386
iteracion,1008,3536.867300,310.871609,1243.495922
iteracion,1009,3571.701500,307.839731,1231.368317
iteracion,1010,3551.303100,309.607937,1238.441198
iteracion,1011,3566.614300,308.278814,1233.124665
iteracion,1012,3549.769600,309.741688,1238.976204
iteracion,1013,3513.061200,312.978216,1251.922416
iteracion,1014,3564.325500,308.476773,1233.916506
iteracion,1015,3573.204400,307.710252,1230.850400
iteracion,1016,3537.899700,310.780893,1243.133056
iteracion,1017,3557.747800,309.047097,1236.197817
iteracion,1018,3523.312600,312.067577,1248.279833
iteracion,1019,3513.675600,312.923489,1251.703505
iteracion,1020,3501.818600,313.983034,1255.941717
iteracion,1021,3506.310200,313.580820,1254.332850
iteracion,1022,3494.065800,314.679714,1258.728461
iteracion,1023,3497.681400,314.354426,1257.427296
promedio,,3515.013158,312.874636,1251.508093
min,,3484.625900,249.095473,996.389494
max,,4414.016900,315.532186,1262.138373
total,,3610250.218600,,
